"idlinha";"idparada"
127916;5181
127916;5195
127916;5196
127916;5329
127916;5453
127916;5456
127916;5484
127916;5485
127916;5839
127916;5840
127916;5842
127916;5906
127916;5957
127916;6023
127916;6130
127917;125
127917;126
127917;128
127917;131
127917;140
127917;142
127917;144
127917;146
127917;147
127917;151
127917;157
127917;158
127917;160
127917;162
127917;165
127917;166
127917;169
127917;173
127917;175
127917;178
127917;191
127917;196
127917;198
127917;202
127917;207
127917;213
127917;217
127917;218
127917;219
127917;221
127917;222
127917;223
127917;225
127917;244
127917;245
127917;246
127917;248
127917;251
127917;253
127917;255
127917;257
127917;267
127917;339
127917;340
127917;343
127917;346
127917;356
127917;675
127917;677
127917;692
127917;695
127917;696
127917;702
127917;710
127917;713
127917;719
127917;720
127917;724
127917;725
127917;911
127917;915
127917;917
127917;923
127917;924
127917;927
127917;930
127917;980
127917;993
127917;995
127917;998
127917;1018
127917;1020
127917;1022
127917;1039
127917;1051
127917;1053
127917;1061
127917;1065
127917;1233
127917;1243
127917;1565
127917;1574
127917;1581
127917;1582
127917;1601
127917;1613
127917;1614
127917;1618
127917;1620
127917;1686
127917;1689
127917;1695
127917;1711
127917;1715
127917;1717
127917;1720
127917;1735
127917;1781
127917;1783
127917;1785
127917;1787
127917;1789
127917;1790
127917;1791
127917;1795
127917;1796
127917;2068
127917;2069
127917;2072
127917;2075
127917;4284
127917;4286
127917;4287
127917;4290
127917;4292
127917;4294
127917;4298
127917;4299
127917;4301
127917;4303
127917;4305
127917;4307
127917;4308
127917;4310
127917;4312
127917;4315
127917;4318
127917;4328
127917;4329
127917;4331
127917;4332
127917;4336
127917;4342
127917;4343
127917;4344
127917;4346
127917;5070
127917;5289
127917;5441
127917;5490
127917;5618
127917;5640
127917;5906
127917;5956
127917;6129
127917;6185
127918;4864
127918;4865
127918;4873
127918;4875
127918;4878
127918;4879
127918;4881
127918;4883
127918;4885
127918;4888
127918;4889
127918;4958
127918;4960
127918;4968
127918;5018
127918;5020
127918;5023
127918;5291
127918;5568
127918;5901
127919;1665
127919;4861
127919;4868
127919;4874
127919;4876
127919;4877
127919;4880
127919;4882
127919;4884
127919;4886
127919;4957
127919;4959
127919;4964
127919;4967
127919;5017
127919;5019
127919;5022
127919;5567
127920;4864
127920;4865
127920;4873
127920;4875
127920;4878
127920;4879
127920;4881
127920;4883
127920;4885
127920;4888
127920;4889
127920;4926
127920;4930
127920;4936
127920;4939
127920;4942
127920;4950
127920;4952
127920;4953
127920;4955
127920;4958
127920;4960
127920;4962
127920;4968
127920;5018
127920;5020
127920;5023
127920;5291
127920;5568
127920;5901
127920;100024
127921;1665
127921;4861
127921;4868
127921;4874
127921;4876
127921;4877
127921;4880
127921;4882
127921;4884
127921;4886
127921;4925
127921;4929
127921;4931
127921;4934
127921;4938
127921;4949
127921;4951
127921;4954
127921;4956
127921;4957
127921;4959
127921;4961
127921;4963
127921;4964
127921;4967
127921;5017
127921;5019
127921;5022
127921;5567
127921;100024
127922;4864
127922;4865
127922;4888
127922;4889
127922;4893
127922;4895
127922;4897
127922;4926
127922;4930
127922;4936
127922;4939
127922;4942
127922;4950
127922;4952
127922;4953
127922;4955
127922;4971
127922;4979
127922;4981
127922;4983
127922;4987
127922;4991
127922;4992
127922;5018
127922;5020
127922;5023
127922;5200
127922;5291
127922;5568
127922;100024
127923;1665
127923;4861
127923;4868
127923;4879
127923;4886
127923;4890
127923;4894
127923;4896
127923;4925
127923;4929
127923;4931
127923;4934
127923;4938
127923;4949
127923;4951
127923;4954
127923;4956
127923;4961
127923;4970
127923;4978
127923;4982
127923;4984
127923;4985
127923;4986
127923;4990
127923;5017
127923;5019
127923;5022
127923;5146
127923;5567
127923;100024
127924;4864
127924;4865
127924;4888
127924;4889
127924;4893
127924;4895
127924;4897
127924;4979
127924;4980
127924;4981
127924;4983
127924;4987
127924;4991
127924;4992
127924;4998
127924;5000
127924;5002
127924;5018
127924;5020
127924;5023
127924;5152
127924;5200
127924;5291
127924;5568
127924;6098
127925;1665
127925;4861
127925;4868
127925;4879
127925;4886
127925;4890
127925;4894
127925;4896
127925;4976
127925;4978
127925;4982
127925;4984
127925;4985
127925;4986
127925;4990
127925;4998
127925;5005
127925;5007
127925;5017
127925;5019
127925;5022
127925;5146
127925;5567
127950;127
127950;149
127950;154
127950;279
127950;284
127950;287
127950;305
127950;313
127950;405
127950;408
127950;412
127950;419
127950;420
127950;434
127950;454
127950;456
127950;459
127950;676
127950;723
127950;910
127950;928
127950;1064
127950;1625
127950;1630
127950;1688
127950;1690
127950;1726
127950;1784
127950;1792
127950;2074
127950;2076
127950;2079
127950;5837
127950;5902
127950;100006
127951;126
127951;150
127951;153
127951;280
127951;288
127951;299
127951;306
127951;314
127951;317
127951;321
127951;406
127951;417
127951;418
127951;421
127951;433
127951;435
127951;455
127951;458
127951;460
127951;675
127951;724
127951;917
127951;927
127951;1065
127951;1574
127951;1629
127951;1686
127951;1689
127951;1783
127951;1791
127951;1795
127951;1796
127951;2068
127951;2069
127951;2075
127951;5303
127951;5618
127951;5836
127951;100006
127952;127
127952;149
127952;154
127952;279
127952;284
127952;287
127952;305
127952;313
127952;405
127952;408
127952;412
127952;419
127952;420
127952;434
127952;454
127952;456
127952;459
127952;676
127952;723
127952;910
127952;928
127952;1064
127952;1625
127952;1630
127952;1688
127952;1690
127952;1726
127952;1784
127952;1792
127952;2074
127952;2076
127952;2079
127952;5837
127952;5902
127953;126
127953;150
127953;153
127953;280
127953;288
127953;299
127953;306
127953;314
127953;317
127953;321
127953;406
127953;417
127953;418
127953;421
127953;433
127953;435
127953;455
127953;458
127953;460
127953;675
127953;724
127953;917
127953;927
127953;1065
127953;1574
127953;1686
127953;1689
127953;1783
127953;1791
127953;1795
127953;1796
127953;5303
127953;5415
127953;5618
127953;5836
127954;313
127954;328
127954;331
127954;333
127954;335
127954;405
127954;408
127954;412
127954;419
127954;420
127954;434
127954;454
127954;456
127954;459
127954;1295
127954;1625
127954;1630
127954;1747
127954;1751
127954;1752
127954;1794
127954;1806
127954;1870
127954;2074
127954;2076
127954;2079
127954;2379
127954;2385
127954;2388
127954;2389
127954;2391
127954;2398
127954;2403
127954;2404
127954;2408
127954;2410
127954;2419
127954;2421
127954;2436
127954;2438
127954;2449
127954;2457
127954;2462
127954;2464
127954;2466
127954;5198
127954;5473
127954;5938
127954;100006
127955;314
127955;317
127955;329
127955;330
127955;332
127955;334
127955;406
127955;417
127955;418
127955;421
127955;433
127955;435
127955;455
127955;458
127955;460
127955;1294
127955;1574
127955;1629
127955;1750
127955;1793
127955;1795
127955;1796
127955;1879
127955;2068
127955;2069
127955;2075
127955;2378
127955;2386
127955;2387
127955;2390
127955;2392
127955;2399
127955;2402
127955;2407
127955;2409
127955;2411
127955;2417
127955;2418
127955;2420
127955;2437
127955;2440
127955;2448
127955;2450
127955;2456
127955;2461
127955;2463
127955;2467
127955;5042
127955;5581
127955;5836
127955;5943
127955;6061
127955;100006
127956;127
127956;149
127956;154
127956;279
127956;284
127956;287
127956;305
127956;313
127956;445
127956;447
127956;676
127956;723
127956;844
127956;852
127956;910
127956;928
127956;1064
127956;1427
127956;1454
127956;5033
127956;5414
127956;5837
127956;5902
127956;100007
127957;126
127957;150
127957;153
127957;280
127957;288
127957;299
127957;306
127957;314
127957;321
127957;675
127957;724
127957;842
127957;843
127957;849
127957;851
127957;917
127957;927
127957;1065
127957;1425
127957;1535
127957;1650
127957;5303
127957;5415
127957;5618
127957;100007
127958;1625
127958;1630
127958;1803
127958;1845
127958;1854
127958;1978
127958;1983
127958;2014
127958;2023
127958;2074
127958;2076
127958;2079
127958;2574
127958;2579
127958;2588
127958;2590
127958;2594
127958;2597
127958;2600
127958;2606
127958;2695
127958;2707
127958;2720
127958;2775
127958;2781
127958;2811
127958;3143
127958;3146
127958;3148
127958;3150
127958;3152
127958;3195
127958;4491
127958;4493
127958;4507
127958;4526
127958;4528
127958;4546
127958;4576
127958;4579
127958;4583
127958;100015
127959;1574
127959;1629
127959;1795
127959;1796
127959;1802
127959;1844
127959;1979
127959;1981
127959;1984
127959;2025
127959;2068
127959;2069
127959;2075
127959;2573
127959;2577
127959;2589
127959;2593
127959;2595
127959;2598
127959;2605
127959;2696
127959;2711
127959;2718
127959;2774
127959;2782
127959;2810
127959;3142
127959;3145
127959;3147
127959;3149
127959;3151
127959;3194
127959;4494
127959;4508
127959;4529
127959;4545
127959;4575
127959;4581
127959;4582
127959;5658
127959;5827
127959;100015
127960;1630
127960;1666
127960;1803
127960;1845
127960;1854
127960;1978
127960;1983
127960;2014
127960;2023
127960;2074
127960;2076
127960;2079
127960;2574
127960;2579
127960;2588
127960;2590
127960;2594
127960;2597
127960;2600
127960;2606
127960;2695
127960;2707
127960;2720
127960;2775
127960;2781
127960;2811
127960;3143
127960;3146
127960;3148
127960;3150
127960;3152
127960;3195
127960;4500
127960;4554
127960;4555
127960;4557
127960;4562
127960;4567
127960;4583
127960;4589
127960;4596
127960;4598
127960;4603
127960;4611
127960;100022
127961;1629
127961;1795
127961;1796
127961;1802
127961;1844
127961;1979
127961;1981
127961;1984
127961;2025
127961;2068
127961;2069
127961;2075
127961;2573
127961;2577
127961;2589
127961;2593
127961;2595
127961;2598
127961;2605
127961;2696
127961;2711
127961;2718
127961;2774
127961;2782
127961;2810
127961;3142
127961;3145
127961;3147
127961;3149
127961;3151
127961;3194
127961;4499
127961;4553
127961;4556
127961;4558
127961;4561
127961;4568
127961;4582
127961;4588
127961;4597
127961;4599
127961;4600
127961;5658
127961;100022
127962;1630
127962;1666
127962;1803
127962;1845
127962;1854
127962;1978
127962;1983
127962;2014
127962;2023
127962;2074
127962;2076
127962;2079
127962;2574
127962;2579
127962;2588
127962;2590
127962;2594
127962;2597
127962;2600
127962;2606
127962;2695
127962;2707
127962;2720
127962;2775
127962;2781
127962;2811
127962;3143
127962;3146
127962;3148
127962;3150
127962;3152
127962;3195
127962;4509
127962;4516
127962;4546
127962;4548
127962;4551
127962;4555
127962;4557
127962;4562
127962;4567
127962;4576
127962;4579
127962;4583
127962;4601
127962;100022
127963;1629
127963;1795
127963;1796
127963;1802
127963;1844
127963;1979
127963;1981
127963;1984
127963;2025
127963;2068
127963;2069
127963;2075
127963;2573
127963;2577
127963;2589
127963;2593
127963;2595
127963;2598
127963;2605
127963;2696
127963;2711
127963;2718
127963;2774
127963;2782
127963;2810
127963;3142
127963;3145
127963;3147
127963;3149
127963;3151
127963;3194
127963;4496
127963;4510
127963;4511
127963;4519
127963;4545
127963;4547
127963;4552
127963;4556
127963;4558
127963;4561
127963;4568
127963;4575
127963;4581
127963;4582
127963;5658
127963;100022
127964;127
127964;149
127964;154
127964;279
127964;284
127964;287
127964;305
127964;313
127964;445
127964;447
127964;676
127964;723
127964;910
127964;928
127964;1064
127964;1625
127964;1630
127964;1688
127964;1690
127964;1726
127964;1784
127964;1792
127964;2074
127964;2076
127964;2079
127964;5033
127964;5837
127964;5902
127964;100006
127965;126
127965;150
127965;153
127965;280
127965;288
127965;299
127965;306
127965;314
127965;321
127965;675
127965;724
127965;917
127965;927
127965;1065
127965;1574
127965;1629
127965;1686
127965;1689
127965;1783
127965;1791
127965;1795
127965;1796
127965;2068
127965;2069
127965;2075
127965;5303
127965;5618
127965;100006
127966;1633
127966;1666
127966;2101
127966;2111
127966;2150
127966;2160
127966;2244
127966;2249
127966;2264
127966;2265
127966;2277
127966;2871
127966;2901
127966;2909
127966;3016
127966;3023
127966;3228
127966;3285
127966;3423
127966;3435
127966;4636
127966;4648
127966;4667
127966;4700
127966;4705
127966;100027
127967;1634
127967;2103
127967;2113
127967;2152
127967;2162
127967;2245
127967;2247
127967;2263
127967;2266
127967;2839
127967;2870
127967;2900
127967;2910
127967;3017
127967;3028
127967;3229
127967;3284
127967;3420
127967;3434
127967;3439
127967;4639
127967;4666
127967;4699
127967;4702
127967;4704
127967;100027
127968;38
127968;73
127968;91
127968;100
127968;104
127968;106
127968;108
127968;241
127968;242
127968;524
127968;531
127968;563
127968;623
127968;643
127968;659
127968;676
127968;682
127968;848
127968;1427
127968;1454
127968;5414
127968;100010
127969;40
127969;74
127969;92
127969;99
127969;103
127969;132
127969;492
127969;521
127969;525
127969;562
127969;622
127969;642
127969;675
127969;847
127969;1425
127969;1535
127969;1650
127969;5399
127969;5415
127969;5833
127969;5944
127969;5952
127969;100010
127970;3580
127970;3617
127970;3640
127970;3647
127970;3792
127970;3818
127970;3877
127970;3878
127970;3959
127970;3962
127970;4098
127970;4132
127970;4146
127970;4687
127970;4713
127970;4724
127970;4728
127970;4736
127970;4743
127970;4745
127970;6015
127970;100024
127971;3616
127971;3618
127971;3623
127971;3639
127971;3791
127971;3876
127971;3958
127971;4097
127971;4131
127971;4151
127971;4155
127971;4679
127971;4689
127971;4712
127971;4723
127971;4727
127971;4735
127971;4744
127971;4746
127971;4782
127971;5748
127971;5883
127971;6110
127971;100024
127972;127
127972;176
127972;179
127972;195
127972;197
127972;199
127972;201
127972;216
127972;220
127972;243
127972;676
127972;723
127972;910
127972;928
127972;1064
127972;1625
127972;1630
127972;1688
127972;1690
127972;1726
127972;1784
127972;1792
127972;2074
127972;2076
127972;2079
127972;4347
127972;5195
127972;5196
127972;100004
127973;126
127973;175
127973;191
127973;196
127973;198
127973;217
127973;218
127973;219
127973;221
127973;244
127973;251
127973;267
127973;675
127973;724
127973;917
127973;927
127973;1065
127973;1574
127973;1686
127973;1689
127973;1783
127973;1791
127973;1795
127973;1796
127973;2068
127973;2069
127973;2075
127973;5289
127973;5618
127973;100004
127974;85
127974;127
127974;170
127974;176
127974;179
127974;186
127974;188
127974;195
127974;197
127974;199
127974;201
127974;216
127974;220
127974;243
127974;676
127974;723
127974;910
127974;928
127974;1064
127974;1625
127974;1630
127974;1688
127974;1690
127974;1726
127974;1784
127974;1792
127974;2074
127974;2076
127974;2079
127974;5195
127974;5196
127974;100004
127975;86
127975;126
127975;171
127975;175
127975;191
127975;196
127975;198
127975;208
127975;210
127975;217
127975;218
127975;219
127975;221
127975;244
127975;251
127975;267
127975;675
127975;724
127975;917
127975;927
127975;1065
127975;1574
127975;1686
127975;1689
127975;1783
127975;1791
127975;1795
127975;1796
127975;2068
127975;2069
127975;2075
127975;5289
127975;5292
127975;5618
127975;5897
127975;100004
127976;127
127976;524
127976;531
127976;563
127976;623
127976;643
127976;659
127976;676
127976;682
127976;848
127976;1064
127976;1427
127976;1454
127976;5414
127976;100010
127977;126
127977;492
127977;521
127977;525
127977;562
127977;622
127977;642
127977;675
127977;680
127977;847
127977;1065
127977;1425
127977;1535
127977;1650
127977;5415
127977;100010
127978;3142
127978;3145
127978;3147
127978;3149
127978;3151
127978;3156
127978;3157
127978;3159
127978;3174
127978;3176
127978;3188
127978;3192
127978;3197
127978;3200
127978;3205
127978;3238
127978;3247
127978;3264
127978;3277
127978;3285
127978;3380
127978;3387
127978;3402
127978;3419
127978;3423
127978;3432
127978;3435
127978;3480
127978;3482
127978;3483
127978;3496
127978;3508
127978;4170
127978;4632
127978;5417
127978;5612
127978;5864
127978;5866
127978;5868
127978;5870
127979;3144
127979;3146
127979;3148
127979;3150
127979;3152
127979;3155
127979;3158
127979;3160
127979;3173
127979;3177
127979;3189
127979;3190
127979;3196
127979;3201
127979;3207
127979;3208
127979;3239
127979;3265
127979;3276
127979;3284
127979;3379
127979;3386
127979;3401
127979;3420
127979;3433
127979;3434
127979;3484
127979;3485
127979;3507
127979;4169
127979;4629
127979;4630
127979;4631
127979;5865
127979;5867
127979;5869
127979;5871
127979;6043
127980;5613
127980;5615
127980;5617
127981;1795
127981;1796
127981;2081
127981;2126
127981;2130
127981;2155
127981;2157
127981;2160
127981;2244
127981;2249
127981;2264
127981;2265
127981;2277
127981;2842
127981;2855
127981;2871
127981;2872
127981;2901
127981;2906
127981;2908
127981;2909
127981;3016
127981;3023
127981;3033
127981;3221
127981;3228
127981;3244
127981;3245
127981;3252
127981;3254
127981;3261
127981;3263
127981;3321
127981;3324
127981;3332
127981;3334
127981;3343
127981;3344
127981;3371
127981;4013
127981;4014
127981;4017
127981;4018
127981;4736
127981;4737
127981;5340
127981;5431
127981;5432
127981;5565
127981;5667
127981;5865
127981;5867
127981;5869
127981;5871
127981;5873
127981;5875
127981;5907
127981;6014
127981;6015
127981;6016
127981;6145
127981;100029
127982;1803
127982;2079
127982;2085
127982;2127
127982;2132
127982;2148
127982;2152
127982;2162
127982;2245
127982;2247
127982;2263
127982;2266
127982;2839
127982;2870
127982;2900
127982;2907
127982;2910
127982;3017
127982;3028
127982;3030
127982;3034
127982;3229
127982;3243
127982;3246
127982;3253
127982;3255
127982;3259
127982;3262
127982;3320
127982;3322
127982;3325
127982;3331
127982;3333
127982;3342
127982;3345
127982;3370
127982;4039
127982;4040
127982;4740
127982;4742
127982;4782
127982;5453
127982;5468
127982;5644
127982;5685
127982;5864
127982;5866
127982;5868
127982;5870
127982;5872
127982;5874
127982;6146
127982;100029
127986;1803
127986;2079
127986;2085
127986;2127
127986;2132
127986;2148
127986;2152
127986;2162
127986;2245
127986;2247
127986;2263
127986;2266
127986;2839
127986;2870
127986;2900
127986;2907
127986;2910
127986;3017
127986;3028
127986;3030
127986;3034
127986;3229
127986;3243
127986;3246
127986;3253
127986;3255
127986;3259
127986;3262
127986;3320
127986;3322
127986;3325
127986;3331
127986;3333
127986;3342
127986;3345
127986;3370
127986;4039
127986;4040
127986;4712
127986;4723
127986;4727
127986;4740
127986;4742
127986;4744
127986;4746
127986;4747
127986;4750
127986;4782
127986;5453
127986;5468
127986;5644
127986;5685
127986;5864
127986;5866
127986;5868
127986;5870
127986;5872
127986;5874
127986;6146
127986;100029
127987;100029
127988;2151
127988;2153
127988;2158
127988;2162
127988;2210
127988;2212
127988;2216
127988;2222
127988;2223
127988;2245
127988;2247
127988;2263
127988;2266
127988;2300
127988;2839
127988;2870
127988;2900
127988;2907
127988;2910
127988;3017
127988;3028
127988;3030
127988;3034
127988;3142
127988;3145
127988;3147
127988;3149
127988;3151
127988;3156
127988;3157
127988;3159
127988;3174
127988;3176
127988;3188
127988;3192
127988;3197
127988;3200
127988;3205
127988;3229
127988;3238
127988;3242
127988;3243
127988;3247
127988;3539
127988;3540
127988;3541
127988;3543
127988;4632
127988;5417
127988;5432
127988;5446
127988;5612
127989;2160
127989;2161
127989;2164
127989;2209
127989;2213
127989;2226
127989;2229
127989;2244
127989;2249
127989;2264
127989;2265
127989;2277
127989;2299
127989;2301
127989;2314
127989;2842
127989;2855
127989;2871
127989;2872
127989;2901
127989;2906
127989;2908
127989;2909
127989;3016
127989;3023
127989;3033
127989;3144
127989;3146
127989;3148
127989;3150
127989;3152
127989;3155
127989;3158
127989;3160
127989;3173
127989;3177
127989;3189
127989;3190
127989;3196
127989;3201
127989;3207
127989;3208
127989;3221
127989;3228
127989;3239
127989;3244
127989;3538
127989;3542
127989;3545
127989;3551
127989;4629
127989;4630
127989;4631
127989;5434
127989;5569
127989;5592
127989;6056
127989;6057
127993;2590
127993;2591
127993;2596
127993;2597
127993;2600
127993;2601
127993;2603
127993;2604
127993;2608
127993;2609
127993;2610
127993;2614
127993;2618
127993;3142
127993;3144
127993;3145
127993;3146
127993;3147
127993;3148
127993;3149
127993;3150
127993;3151
127993;3152
127993;3193
127993;3195
127993;3197
127993;3200
127993;3206
127993;4612
127993;4613
127993;4614
127993;4615
127993;4616
127993;4626
127993;4627
127993;4628
127993;5612
127994;5613
127994;5615
127994;5617
127998;126
127998;150
127998;153
127998;280
127998;288
127998;299
127998;306
127998;321
127998;675
127998;724
127998;917
127998;927
127998;1065
127998;1574
127998;1629
127998;1686
127998;1689
127998;1783
127998;1791
127998;1795
127998;1796
127998;2068
127998;2069
127998;2075
127998;5303
127998;5618
128001;124
128001;127
128001;129
128001;130
128001;141
128001;143
128001;145
128001;149
128001;154
128001;279
128001;284
128001;287
128001;305
128001;307
128001;313
128001;316
128001;325
128001;327
128001;336
128001;405
128001;408
128001;412
128001;419
128001;420
128001;434
128001;454
128001;456
128001;459
128001;493
128001;495
128001;498
128001;499
128001;524
128001;531
128001;535
128001;537
128001;554
128001;559
128001;563
128001;621
128001;623
128001;625
128001;627
128001;630
128001;632
128001;643
128001;654
128001;659
128001;665
128001;674
128001;676
128001;678
128001;682
128001;684
128001;686
128001;765
128001;828
128001;830
128001;840
128001;844
128001;845
128001;847
128001;850
128001;852
128001;854
128001;871
128001;875
128001;1052
128001;1054
128001;1062
128001;1064
128001;5099
128001;5155
128001;5325
128001;5645
128001;5837
128001;5902
128001;6233
128002;125
128002;126
128002;128
128002;131
128002;140
128002;142
128002;144
128002;146
128002;150
128002;153
128002;155
128002;280
128002;288
128002;299
128002;306
128002;314
128002;317
128002;321
128002;324
128002;326
128002;337
128002;406
128002;407
128002;411
128002;417
128002;418
128002;421
128002;433
128002;435
128002;453
128002;455
128002;458
128002;460
128002;489
128002;492
128002;494
128002;496
128002;497
128002;521
128002;525
128002;536
128002;553
128002;562
128002;622
128002;626
128002;628
128002;629
128002;631
128002;633
128002;642
128002;644
128002;655
128002;658
128002;666
128002;675
128002;677
128002;680
128002;683
128002;685
128002;766
128002;829
128002;832
128002;839
128002;842
128002;846
128002;848
128002;849
128002;851
128002;853
128002;870
128002;874
128002;1051
128002;1053
128002;1061
128002;1065
128002;1321
128002;5154
128002;5177
128002;5178
128002;5227
128002;5303
128002;5755
128002;5757
128002;5836
128003;910
128003;912
128003;915
128003;916
128003;917
128003;918
128003;922
128003;923
128003;924
128003;925
128003;927
128003;928
128003;930
128003;931
128003;949
128003;950
128003;959
128003;980
128003;984
128003;988
128003;993
128003;995
128003;1077
128003;1078
128003;1079
128003;1080
128003;1085
128003;1086
128003;1087
128003;1088
128003;1089
128003;1090
128003;1102
128003;1104
128003;1105
128003;1109
128003;1114
128003;1119
128003;1127
128003;1128
128003;1129
128003;1130
128003;1131
128003;1132
128003;1135
128003;1136
128003;1137
128003;1139
128003;1140
128003;1144
128003;1145
128003;1146
128003;1147
128003;1148
128003;1149
128003;1152
128003;1153
128003;1154
128003;1155
128003;1156
128003;1157
128003;1158
128003;1159
128003;1160
128003;1161
128003;1162
128003;1163
128003;1180
128003;5145
128003;5172
128003;5301
128003;5302
128003;5307
128003;5484
128003;5591
128003;5618
128003;5675
128003;5676
128003;5680
128003;5692
128003;5862
128003;5895
128003;5898
128003;5908
128003;5959
128003;5960
128003;5968
128003;5976
128003;5977
128003;6119
128004;844
128004;852
128004;910
128004;928
128004;960
128004;1078
128004;1118
128004;1130
128004;1132
128004;1136
128004;1146
128004;1148
128004;1152
128004;1154
128004;1157
128004;1159
128004;1162
128004;1163
128004;1180
128004;1427
128004;1454
128004;5414
128004;5692
128004;5959
128008;422
128008;424
128008;427
128008;429
128008;430
128008;432
128008;433
128009;258
128009;268
128009;271
128009;272
128009;274
128009;276
128009;278
128009;282
128009;285
128009;290
128009;5110
128009;5164
128010;269
128010;270
128010;273
128010;275
128010;277
128010;281
128010;283
128010;286
128010;5108
128010;6201
128013;396
128013;397
128013;400
128013;402
128013;404
128013;415
128013;473
128013;475
128013;5147
128013;5828
128013;5855
128013;5979
128014;394
128014;395
128014;399
128014;401
128014;403
128014;416
128014;441
128014;443
128014;445
128014;472
128014;474
128014;5032
128014;5231
128014;5232
128015;442
128015;445
128015;446
128015;449
128015;451
128015;5147
128015;5828
128016;394
128016;395
128016;399
128016;401
128016;403
128016;416
128016;441
128016;442
128016;445
128016;446
128016;449
128016;451
128016;472
128016;474
128016;5231
128016;5232
128017;434
128017;436
128017;437
128017;439
128017;454
128017;461
128017;463
128017;465
128017;467
128017;5645
128018;733
128018;748
128018;753
128018;772
128018;773
128018;779
128018;789
128018;794
128018;795
128018;809
128018;812
128018;815
128018;818
128018;819
128018;824
128018;827
128018;833
128018;836
128018;840
128018;844
128018;850
128018;852
128018;854
128018;871
128018;875
128018;921
128018;928
128018;929
128018;1323
128018;1326
128018;1327
128018;1340
128018;1341
128018;1345
128018;1346
128018;1423
128018;1427
128018;1446
128018;1451
128018;1454
128018;1536
128018;1540
128018;1555
128018;5404
128018;5414
128018;5533
128018;6178
128018;100012
128019;732
128019;734
128019;741
128019;742
128019;747
128019;776
128019;781
128019;783
128019;787
128019;788
128019;790
128019;807
128019;813
128019;816
128019;821
128019;825
128019;826
128019;835
128019;837
128019;839
128019;842
128019;849
128019;851
128019;853
128019;870
128019;874
128019;926
128019;1321
128019;1339
128019;1342
128019;1344
128019;1347
128019;1425
128019;1433
128019;1449
128019;1452
128019;1535
128019;1554
128019;1567
128019;1580
128019;1587
128019;1623
128019;1650
128019;5144
128019;5162
128019;5415
128019;5458
128019;100012
128020;493
128020;495
128020;498
128020;499
128020;524
128020;531
128020;535
128020;537
128020;554
128020;559
128020;563
128020;621
128020;623
128020;625
128020;627
128020;630
128020;632
128020;643
128020;657
128020;670
128020;673
128020;688
128020;691
128020;704
128020;765
128020;832
128020;846
128020;848
128020;1323
128020;1326
128020;1327
128020;1340
128020;1341
128020;1345
128020;1346
128020;1423
128020;1427
128020;1446
128020;1451
128020;1454
128020;1536
128020;1540
128020;1555
128020;5154
128020;5404
128020;5414
128020;5588
128020;5754
128020;5755
128020;5757
128020;5786
128020;6132
128021;510
128021;518
128021;520
128021;565
128021;567
128021;570
128021;832
128021;846
128021;848
128021;1321
128021;1323
128021;1326
128021;1327
128021;1340
128021;1341
128021;1345
128021;1346
128021;1423
128021;1427
128021;1446
128021;1451
128021;1454
128021;1501
128021;1505
128021;1512
128021;1523
128021;1527
128021;1529
128021;1532
128021;1536
128021;1540
128021;1555
128021;1564
128021;1576
128021;1642
128021;5527
128021;5529
128021;5755
128021;5757
128021;5770
128021;5786
128021;100021
128022;511
128022;512
128022;564
128022;566
128022;568
128022;569
128022;571
128022;831
128022;845
128022;847
128022;1339
128022;1342
128022;1344
128022;1347
128022;1425
128022;1433
128022;1449
128022;1452
128022;1500
128022;1504
128022;1511
128022;1522
128022;1525
128022;1528
128022;1531
128022;1533
128022;1535
128022;1554
128022;1563
128022;1566
128022;5162
128022;5415
128022;5458
128022;6233
128022;100021
128023;522
128023;524
128023;531
128023;532
128023;538
128023;542
128023;547
128023;548
128023;550
128023;560
128023;635
128023;637
128023;639
128023;640
128023;730
128023;740
128023;743
128023;755
128023;757
128023;759
128023;762
128023;765
128023;775
128023;777
128023;782
128023;786
128023;792
128023;793
128023;828
128023;830
128023;840
128023;844
128023;850
128023;852
128023;854
128023;871
128023;875
128023;901
128023;902
128023;904
128023;917
128023;1323
128023;1326
128023;1327
128023;1340
128023;1341
128023;1345
128023;1346
128023;1423
128023;1427
128023;1446
128023;1451
128023;1454
128023;1536
128023;1540
128023;1555
128023;5404
128023;5414
128023;6073
128023;100010
128024;521
128024;525
128024;533
128024;541
128024;545
128024;549
128024;561
128024;634
128024;636
128024;638
128024;641
128024;731
128024;744
128024;746
128024;756
128024;758
128024;760
128024;763
128024;764
128024;767
128024;771
128024;774
128024;778
128024;791
128024;797
128024;798
128024;835
128024;837
128024;839
128024;842
128024;849
128024;851
128024;853
128024;870
128024;874
128024;905
128024;1321
128024;1339
128024;1342
128024;1344
128024;1347
128024;1425
128024;1433
128024;1449
128024;1452
128024;1535
128024;1554
128024;1567
128024;1580
128024;1587
128024;1623
128024;1650
128024;5039
128024;5162
128024;5415
128024;5458
128024;6074
128024;6075
128024;100010
128025;501
128025;504
128025;506
128025;508
128025;509
128025;512
128025;514
128025;516
128025;517
128025;519
128025;522
128025;524
128025;529
128025;531
128025;535
128025;537
128025;539
128025;543
128025;555
128025;559
128025;563
128025;732
128025;734
128025;741
128025;748
128025;765
128025;780
128025;788
128025;828
128025;830
128025;840
128025;844
128025;850
128025;852
128025;854
128025;871
128025;875
128025;1323
128025;1326
128025;1327
128025;1340
128025;1341
